[2025-06-09 13:58:51] Códigos carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/codigos.txt
[2025-06-09 13:58:54] Nomes carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/nomes.txt
[2025-06-09 13:58:58] Preços carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/precos.txt
[2025-06-09 13:59:11] Pasta de imagens selecionada: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA
[2025-06-09 13:59:13] Iniciando geração do CSV...
[2025-06-09 13:59:13] Mapeadas 281 imagens em 228 códigos base.
[2025-06-09 13:59:14] Para o código 258390 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258390-1.jpg
[2025-06-09 13:59:14] Para o código 258391 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258391-1.jpg
[2025-06-09 13:59:14] Para o código 258392 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258392-1.jpg
[2025-06-09 13:59:14] Para o código 258393 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258393-1.jpg
[2025-06-09 13:59:14] Para o código 258394 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258394-1.jpg
[2025-06-09 13:59:14] Para o código 258395 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258395-1.jpg
[2025-06-09 13:59:14] Para o código 258396 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258396-1.jpg
[2025-06-09 13:59:14] Para o código 258398 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258398-1.jpg
[2025-06-09 13:59:14] Para o código 258399 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258399-1.jpg
[2025-06-09 13:59:14] Para o código 258399 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258399-3.jpg
[2025-06-09 13:59:14] Para o código 258400 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258400-1.jpg
[2025-06-09 13:59:14] Para o código 258402 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258402-1.jpg
[2025-06-09 13:59:14] Para o código 258403 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258403-1.jpg
[2025-06-09 13:59:14] Para o código 258404 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258404-1.jpg
[2025-06-09 13:59:14] Para o código 258405 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258405-1.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-1.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 2), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-11.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 3), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-13.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 4), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-15.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 5), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-3.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 6), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-5.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 7), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-7.jpg
[2025-06-09 13:59:14] Para o código 258407 (ocorrência 8), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258407-9.jpg
[2025-06-09 13:59:14] Para o código 258417 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258417-1.jpg
[2025-06-09 13:59:14] Para o código 258419 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258419-1.jpg
